game_id,date,home_team,away_team,home_name,away_name,model_home_win_prob,model_away_win_prob,avg_total_runs,std_total_runs,actual_home_win,actual_home_score,actual_away_score,sim_home_prob,elo_home_prob,home_real_profiles,away_real_profiles,home_starter_id,away_starter_id,year,cumulative_batters,cumulative_pitchers,total_line,model_over_prob,model_under_prob,market_over_nv_prob,market_under_nv_prob,best_over_odds,best_under_odds,best_over_book,best_under_book,over_edge,under_edge,totals_bet_side,totals_bet_odds,totals_bet_edge,totals_bet_fraction,totals_bet_stake,totals_bet_profit,totals_bet_won,bankroll,confidence,market_home_nv_prob,market_away_nv_prob,best_home_odds,best_away_odds,best_home_book,best_away_book,pinnacle_home,pinnacle_away,vig,home_edge,away_edge,home_ev,away_ev,bet_side,bet_odds,bet_edge,bet_fraction,bet_stake,bet_profit,bet_won
778551,2025-03-27,STL,MIN,St. Louis Cardinals,Minnesota Twins,0.5969541011086186,0.4030458988913814,7.8445,4.1381541476846895,True,5,3,0.5266000000000001,0.6673082022172372,9,9,543243,641154,2025,2360,2011,7.5,0.4761,0.5239,0.48071979434447304,0.519280205655527,-102.0,-120.0,fanduel,fanduel,-0.001092497520236435,0.001092497520236435,,,,0.0,0.0,0.0,,7753.330000000014,0.7882728384099903,0.4910905203136137,0.5089094796863862,-104.0,-112.0,fanduel,fanduel,,,0.03810580836108013,0.07510444678577138,-0.07510444678577138,0.11061320469494773,-0.1788690448666933,home,-104.0,0.07510444678577138,0.028759433220686408,222.98,214.4,1.0
778546,2025-03-27,LAD,DET,Los Angeles Dodgers,Detroit Tigers,0.5921766921477387,0.4078233078522613,7.1618,3.8292062832916174,True,5,4,0.6037,0.5806533842954775,9,9,605483,669373,2025,2360,2011,6.5,0.5275,0.4725,0.5279042320013488,0.47209576799865116,-124.0,102.0,fanduel,fanduel,-0.00012126960040470536,0.00012126960040464985,,,,0.0,0.0,0.0,,7753.330000000014,1.0,0.593369754159424,0.40663024584057605,-162.0,136.0,fanduel,fanduel,,,0.042049424246344946,-0.0010737558105167189,0.0010737558105167189,-0.042089187855471,-0.037818556103420886,,,,0.0,0.0,0.0,
778552,2025-03-27,ARI,CHC,Arizona Diamondbacks,Chicago Cubs,0.5276541746601017,0.47234582533989833,8.3793,4.213600777245039,False,6,10,0.49110000000000004,0.5642083493202033,9,9,668678,657006,2025,2360,2011,8.5,0.4504,0.5496,0.4850248160191682,0.5149751839808318,-104.0,-118.0,fanduel,fanduel,-0.010387444805750434,0.01038744480575049,,,,0.0,0.0,0.0,,7753.330000000014,1.0,0.5369611539091952,0.4630388460908048,-126.0,108.0,fanduel,fanduel,,,0.038291354663036126,-0.00837628132418411,0.008376281324184165,-0.051903323776091304,-0.01945653497682298,,,,0.0,0.0,0.0,
778547,2025-03-27,SEA,Athletics,Seattle Mariners,Athletics,0.6041782654113245,0.39582173458867553,6.3996,3.4823152987631665,True,4,2,0.6308,0.5775565308226489,9,9,669302,622663,2025,2360,2011,,,,,,,,,,,,,,,,,,,7753.330000000014,,,,,,,,,,,,,,,,,,,,,
778560,2025-03-28,TBR,COL,Tampa Bay Rays,Colorado Rockies,0.6142505732662071,0.38574942673379287,8.2225,4.069520088413374,True,3,2,0.6309,0.5976011465324143,9,9,686752,607536,2025,2360,2011,8.5,0.4324,0.5676,0.5108342361863488,0.4891657638136511,-115.0,-105.0,fanduel,fanduel,-0.023530270855904645,0.0235302708559047,,,,0.0,0.0,0.0,,8744.770000000013,1.0,0.6955128205128205,0.3044871794871795,-280.0,210.0,fanduel,fanduel,,,0.05942275042444822,-0.07313602252195206,0.073136022521952,-0.15534577415524994,0.1706319262283077,away,210.0,0.073136022521952,0.020313324550989012,177.64,-177.64,0.0
778549,2025-03-28,TOR,BAL,Toronto Blue Jays,Baltimore Orioles,0.5153771531293825,0.4846228468706175,9.0766,4.3890468714744895,True,8,2,0.6101,0.420654306258765,9,9,592332,450203,2025,2360,2011,8.5,0.518,0.482,0.5043297540699688,0.4956702459300312,-112.0,-108.0,fanduel,fanduel,0.004101073779009368,-0.004101073779009368,,,,0.0,0.0,0.0,,8744.770000000013,1.0,0.5369611539091952,0.4630388460908048,-126.0,108.0,fanduel,fanduel,,,0.038291354663036126,-0.019425600701831414,0.019425600701831414,-0.07172194424710948,0.0035260493286833894,,,,0.0,0.0,0.0,
778548,2025-03-28,MIA,PIT,Miami Marlins,Pittsburgh Pirates,0.5221536619305078,0.47784633806949217,8.1463,4.273370602931601,False,3,4,0.5033,0.5410073238610158,9,9,687362,656605,2025,2360,2011,8.0,0.46243523316062174,0.5375647668393783,0.5149751839808318,0.4850248160191682,-118.0,-104.0,fanduel,fanduel,-0.012947400684409027,0.012947400684409027,,,,0.0,0.0,0.0,,8744.770000000013,0.8214321027640198,0.4328697133125177,0.5671302866874823,122.0,-144.0,fanduel,fanduel,,,0.04061438487668001,0.06600663149071528,-0.06600663149071528,0.10750548546317706,-0.1508738064721447,,,,0.0,0.0,0.0,
778550,2025-03-28,TEX,BOS,Texas Rangers,Boston Red Sox,0.43222235888107463,0.5677776411189254,9.6022,4.516874490175701,True,4,1,0.34140000000000004,0.5230447177621492,9,9,683004,656557,2025,2360,2011,9.0,0.5125083019703343,0.4874916980296657,0.5,0.5,-110.0,-110.0,fanduel,fanduel,0.003752490591100277,-0.003752490591100277,,,,0.0,0.0,0.0,,8744.770000000013,1.0,0.4846032025338729,0.5153967974661271,-102.0,-116.0,fanduel,fanduel,,,0.041987532086542156,-0.04714275928751843,0.04714275928751843,-0.13365676925721953,0.04748745050678821,,,,0.0,0.0,0.0,
778518,2025-03-28,HOU,NYM,Houston Astros,New York Mets,0.5417754854852866,0.45822451451471335,8.7202,4.451394383785827,False,1,3,0.5427000000000001,0.5408509709705732,9,9,686613,656731,2025,2360,2011,8.0,0.5203128394525309,0.479687160547469,0.519280205655527,0.48071979434447304,-120.0,-102.0,fanduel,fanduel,0.0003097901391011515,-0.000309790139101207,,,,0.0,0.0,0.0,,8744.770000000013,1.0,0.5198237885462554,0.48017621145374456,-118.0,100.0,fanduel,fanduel,,,0.041284403669724856,0.019756527245128108,-0.019756527245128108,-0.0031482301481219332,-0.0791606315827671,,,,0.0,0.0,0.0,
778543,2025-03-28,ARI,CHC,Arizona Diamondbacks,Chicago Cubs,0.517021208453682,0.48297879154631795,8.6984,4.2975385326951985,True,8,1,0.502,0.532042416907364,9,9,518876,592791,2025,2360,2011,9.0,0.4206305001670937,0.5793694998329063,0.4891657638136511,0.5108342361863488,-105.0,-115.0,fanduel,fanduel,-0.020560579093967246,0.020560579093967246,,,,0.0,0.0,0.0,,8744.770000000013,1.0,0.5671302866874822,0.4328697133125178,-144.0,122.0,fanduel,fanduel,,,0.04061438487668001,-0.04509817041042019,0.045098170410420135,-0.11544558075275602,0.0610887018649221,,,,0.0,0.0,0.0,
778541,2025-03-28,SEA,Athletics,Seattle Mariners,Athletics,0.5852465641681583,0.41475343583184165,6.5765,3.661030968183689,False,0,7,0.5694,0.6010931283363168,9,9,622491,605488,2025,2360,2011,,,,,,,,,,,,,,,,,,,8744.770000000013,,,,,,,,,,,,,,,,,,,,,
778542,2025-03-28,SDP,ATL,San Diego Padres,Atlanta Braves,0.546002161099824,0.453997838900176,7.6257,3.99877475109564,True,4,3,0.4869,0.6051043221996479,9,9,656302,625643,2025,2360,2011,7.0,0.5122116689280869,0.48778833107191316,0.5108342361863488,0.4891657638136511,-115.0,-105.0,fanduel,fanduel,0.0004132298225214548,-0.0004132298225213993,,,,0.0,0.0,0.0,,8744.770000000013,1.0,0.5583104446588969,0.4416895553411031,-138.0,118.0,fanduel,fanduel,,,0.03854752910338455,-0.01107745520316561,0.01107745520316561,-0.056221366011130036,-0.012967917013494312,,,,0.0,0.0,0.0,
778544,2025-03-28,LAD,DET,Los Angeles Dodgers,Detroit Tigers,0.6360325764977405,0.3639674235022595,8.1454,4.145390070910095,True,8,5,0.6681,0.6039651529954809,9,9,808967,656427,2025,2360,2011,7.5,0.5119,0.4881,0.47639484978540764,0.5236051502145922,100.0,-122.0,fanduel,fanduel,0.01065154506437771,-0.01065154506437771,,,,0.0,0.0,0.0,,8744.770000000013,1.0,0.6515287769784173,0.34847122302158273,-210.0,176.0,fanduel,fanduel,,,0.03973819541841972,-0.013946580432609101,0.013946580432609101,-0.05880723367047358,0.00027313753356938975,,,,0.0,0.0,0.0,
778538,2025-03-29,NYY,MIL,New York Yankees,Milwaukee Brewers,0.5561980968548568,0.44380190314514323,9.1343,4.575987708681045,True,20,9,0.5733,0.5390961937097136,9,9,608331,641482,2025,2360,2011,8.5,0.5169,0.4831,0.4850248160191682,0.5149751839808318,-104.0,-118.0,fanduel,fanduel,0.009562555194249533,-0.009562555194249533,,,,0.0,0.0,0.0,,8567.130000000014,1.0,0.5545152521896708,0.4454847478103292,-136.0,116.0,fanduel,fanduel,,,0.039234149403641005,0.0015145601986673585,-0.0015145601986673585,-0.03512473732611904,-0.04102439475881037,,,,0.0,0.0,0.0,
778534,2025-03-29,CWS,LAA,Chicago White Sox,Los Angeles Angels,0.48733164749806435,0.5126683525019357,7.7235,4.090555921876634,False,0,1,0.40990000000000004,0.5647632949961287,9,9,686563,667755,2025,2360,2011,8.5,0.3896,0.6104,0.5108342361863488,0.4891657638136511,-115.0,-105.0,fanduel,fanduel,-0.03637027085590466,0.03637027085590466,,,,0.0,0.0,0.0,,8567.130000000014,1.0,0.4493432675320685,0.5506567324679315,114.0,-134.0,fanduel,fanduel,,,0.03993929227574089,0.034189541969396275,-0.034189541969396275,0.03476021233313453,-0.09810953301002068,,,,0.0,0.0,0.0,
778528,2025-03-29,STL,MIN,St. Louis Cardinals,Minnesota Twins,0.5756459157304941,0.42435408426950594,8.6082,4.391775581698136,True,5,1,0.4672,0.6840918314609881,9,9,607200,657746,2025,2360,2011,8.0,0.5035207453147005,0.4964792546852995,0.519280205655527,0.48071979434447304,-120.0,-102.0,fanduel,fanduel,-0.0036630621133979524,0.003663062113397897,,,,0.0,0.0,0.0,,8567.130000000014,0.7747858607206214,0.46303884609080476,0.5369611539091952,108.0,-126.0,fanduel,fanduel,,,0.038291354663036126,0.07852172883661229,-0.07852172883661224,0.1264459958490275,-0.1777197613777481,home,108.0,0.07852172883661229,0.02926990644653414,250.76,270.82,1.0
778536,2025-03-29,TOR,BAL,Toronto Blue Jays,Baltimore Orioles,0.4908814534969421,0.5091185465030579,8.8713,4.31723711533198,False,5,9,0.5283,0.45346290699388425,9,9,453286,665152,2025,2360,2011,9.0,0.4363616046485641,0.5636383953514359,0.4891657638136511,0.5108342361863488,-105.0,-115.0,fanduel,fanduel,-0.014784953356232922,0.014784953356232977,,,,0.0,0.0,0.0,,8567.130000000014,0.9333200004194897,0.5242214532871973,0.47577854671280273,-120.0,102.0,fanduel,fanduel,,,0.04050405040504046,-0.02800519975640403,0.02800519975640403,-0.09027020186021234,0.017643167867797627,,,,0.0,0.0,0.0,
778535,2025-03-29,WSN,PHI,Washington Nationals,Philadelphia Phillies,0.40948748503048704,0.590512514969513,9.3117,4.448948539823764,False,6,11,0.42910000000000004,0.38987497006097405,9,9,663623,666200,2025,2360,2011,8.5,0.5344,0.4656,0.519280205655527,0.48071979434447304,-120.0,-102.0,fanduel,fanduel,0.004535938303341869,-0.004535938303341924,,,,0.0,0.0,0.0,,8567.130000000014,1.0,0.4110112789141655,0.5889887210858344,134.0,-158.0,fanduel,fanduel,,,0.03975352812562116,-0.0013714144953105856,0.001371414495310641,-0.04144271725987958,-0.03599420898775041,,,,0.0,0.0,0.0,
778529,2025-03-29,KCR,CLE,Kansas City Royals,Cleveland Guardians,0.49845474146403873,0.5015452585359612,8.557,4.300203599831059,True,4,3,0.5332,0.46370948292807745,9,9,607625,668909,2025,2360,2011,8.0,0.5044594300630846,0.49554056993691536,0.4850248160191682,0.5149751839808318,-104.0,-118.0,fanduel,fanduel,0.005830384213174888,-0.005830384213174944,,,,0.0,0.0,0.0,,8567.130000000014,1.0,0.28611304954640615,0.7138869504535938,230.0,-310.0,fanduel,fanduel,,,0.059127864005912745,0.19110752272586934,-0.1911075227258694,0.5748278884985092,-0.3085820471988161,,,,0.0,0.0,0.0,
778540,2025-03-29,CIN,SFG,Cincinnati Reds,San Francisco Giants,0.5166854693929532,0.48331453060704677,9.866,4.650488576483121,True,3,2,0.5558000000000001,0.4775709387859063,9,9,666157,434378,2025,2360,2011,8.5,0.5827,0.4173,0.519280205655527,0.48071979434447304,-120.0,-102.0,fanduel,fanduel,0.01902593830334187,-0.019025938303341927,,,,0.0,0.0,0.0,,8567.130000000014,1.0,0.7418291678110409,0.2581708321889591,-370.0,265.0,fanduel,fanduel,,,0.06120664529291764,-0.2026293285762789,0.2026293285762789,-0.3150704744855727,0.6819205867931187,,,,0.0,0.0,0.0,
778537,2025-03-29,TBR,COL,Tampa Bay Rays,Colorado Rockies,0.6155335578320915,0.3844664421679085,9.199,4.265536191383212,False,1,2,0.6114,0.6196671156641831,9,9,641793,622608,2025,2360,2011,8.5,0.5308,0.4692,0.5097488057712931,0.49025119422870705,-114.5,-105.5,consensus,consensus,0.0033076483573073467,-0.0033076483573072912,,,,0.0,0.0,0.0,,8567.130000000014,0.52374674826393,0.3774069319640565,0.6225930680359435,150.0,-194.0,fanduel,fanduel,,,0.05986394557823127,0.11224624137610029,-0.11224624137610029,0.22413293335039197,-0.22658779877322732,home,150.0,0.11224624137610029,0.03735548889173199,320.03,-320.03,0.0
778539,2025-03-29,MIA,PIT,Miami Marlins,Pittsburgh Pirates,0.5082777198828923,0.4917222801171077,8.9994,4.440337784448386,True,5,4,0.5065999999999999,0.5099554397657845,9,9,678368,663559,2025,2360,2011,8.0,0.5484851775437073,0.45151482245629276,0.5,0.5,-110.0,-110.0,fanduel,fanduel,0.014545553263112243,-0.014545553263112188,,,,0.0,0.0,0.0,,8567.130000000014,1.0,0.5,0.5,-113.0,-113.0,fanduel,fanduel,,,0.06103286384976525,0.007449947894603071,-0.007449947894603071,-0.043479301756190636,-0.07156494603141994,,,,0.0,0.0,0.0,
778531,2025-03-29,TEX,BOS,Texas Rangers,Boston Red Sox,0.5239228098646019,0.47607719013539807,9.8741,4.586027604583296,True,4,3,0.4975,0.5503456197292039,9,9,641816,621111,2025,2360,2011,9.0,0.5341490545050056,0.46585094549499445,0.48799650807507633,0.5120034919249236,-104.0,-115.0,consensus,consensus,0.013845763928978738,-0.013845763928978738,,,,0.0,0.0,0.0,,8567.130000000014,1.0,0.5242214532871973,0.47577854671280273,-120.0,102.0,fanduel,fanduel,,,0.04050405040504046,-0.00026877908033584585,0.00026877908033579034,-0.03942009728742063,-0.03838440189786013,,,,0.0,0.0,0.0,
778530,2025-03-29,HOU,NYM,Houston Astros,New York Mets,0.5203535452392455,0.4796464547607545,9.4963,4.603127883298486,True,2,1,0.5309,0.5098070904784909,9,9,681293,656288,2025,2360,2011,8.5,0.5488,0.4512,0.5217391304347826,0.4782608695652174,-120.0,100.0,consensus,consensus,0.008118260869565241,-0.008118260869565241,,,,0.0,0.0,0.0,,8567.130000000014,1.0,0.5285423037716617,0.47145769622833833,-122.0,104.0,fanduel,fanduel,,,0.03974562798092207,-0.0073698826791746,0.007369882679174544,-0.05163706981531041,-0.023191739028673664,,,,0.0,0.0,0.0,
778520,2025-03-29,SDP,ATL,San Diego Padres,Atlanta Braves,0.49875575522503734,0.5012442447749627,9.285,4.377781972643224,True,1,0,0.3709,0.6266115104500747,9,9,681190,680885,2025,2360,2011,8.0,0.582032529199869,0.41796747080013097,0.5086640097036909,0.49133599029630914,-114.0,-106.0,fanduel,fanduel,0.022010555848853475,-0.022010555848853475,,,,0.0,0.0,0.0,,8567.130000000014,1.0,0.4257656915258893,0.5742343084741107,126.0,-148.0,fanduel,fanduel,,,0.039252069654581945,0.06569105732923325,-0.0656910573292333,0.11069225241257674,-0.1478464440275027,,,,0.0,0.0,0.0,
778532,2025-03-29,ARI,CHC,Arizona Diamondbacks,Chicago Cubs,0.5173257689371437,0.48267423106285634,8.8467,4.3298728745772666,False,3,4,0.47590000000000005,0.5587515378742873,9,9,694297,684007,2025,2360,2011,9.0,0.434613244296049,0.565386755703951,0.5236051502145922,0.47639484978540764,-122.0,100.0,fanduel,fanduel,-0.026697571775562978,0.026697571775563034,,,,0.0,0.0,0.0,,8567.130000000014,1.0,0.5285423037716617,0.47145769622833833,-122.0,104.0,fanduel,fanduel,,,0.03974562798092207,-0.010094881351066176,0.010094881351066232,-0.05659567395596554,-0.017632741738014768,,,,0.0,0.0,0.0,
778533,2025-03-29,LAD,DET,Los Angeles Dodgers,Detroit Tigers,0.5929787139470512,0.40702128605294885,8.502,4.231476810760045,True,7,3,0.5604,0.6255574278941023,9,9,808963,681857,2025,2360,2011,7.5,0.5421,0.4579,0.5149751839808318,0.4850248160191682,-118.0,-104.0,fanduel,fanduel,0.008137444805750516,-0.00813744480575046,,,,0.0,0.0,0.0,,8567.130000000014,1.0,0.6301020408163266,0.3698979591836734,-190.0,160.0,fanduel,fanduel,,,0.039787798408488007,-0.03341099418234794,0.033410994182347886,-0.08926103408498004,0.04860327875165538,,,,0.0,0.0,0.0,
778521,2025-03-29,SEA,Athletics,Seattle Mariners,Athletics,0.5895946814890647,0.4104053185109353,6.0592,3.4241342497045877,False,2,4,0.6117,0.5674893629781294,9,9,682243,674370,2025,2360,2011,,,,,,,,,,,,,,,,,,,8567.130000000014,,,,,,,,,,,,,,,,,,,,,
778526,2025-03-30,WSN,PHI,Washington Nationals,Philadelphia Phillies,0.4047218853132349,0.5952781146867652,9.3987,4.546442379487504,True,5,1,0.44070000000000004,0.36874377062646974,9,9,680730,605400,2025,2360,2012,,,,,,,,,,,,,,,,,,,8517.920000000015,,,,,,,,,,,,,,,,,,,,,
778523,2025-03-30,NYY,MIL,New York Yankees,Milwaukee Brewers,0.5426161277037842,0.4573838722962158,9.3318,4.46556925374582,True,12,3,0.5199,0.5653322554075684,9,9,573186,650644,2025,2360,2012,,,,,,,,,,,,,,,,,,,8517.920000000015,,,,,,,,,,,,,,,,,,,,,
778525,2025-03-30,TOR,BAL,Toronto Blue Jays,Baltimore Orioles,0.4945670015449083,0.5054329984550917,9.3576,4.400104798751957,True,3,1,0.5614,0.42773400308981663,9,9,605135,608372,2025,2360,2012,,,,,,,,,,,,,,,,,,,8517.920000000015,,,,,,,,,,,,,,,,,,,,,
778522,2025-03-30,CIN,SFG,Cincinnati Reds,San Francisco Giants,0.5319643592314176,0.4680356407685824,9.9083,4.7863233394746745,False,3,6,0.5563,0.5076287184628352,9,9,607259,592662,2025,2360,2012,,,,,,,,,,,,,,,,,,,8517.920000000015,,,,,,,,,,,,,,,,,,,,,
778524,2025-03-30,TBR,COL,Tampa Bay Rays,Colorado Rockies,0.5606571239032643,0.4393428760967357,8.0252,4.083156249765615,True,6,4,0.5358,0.5855142478065286,9,9,671737,663372,2025,2360,2012,,,,,,,,,,,,,,,,,,,8517.920000000015,,,,,,,,,,,,,,,,,,,,,
778519,2025-03-30,MIA,PIT,Miami Marlins,Pittsburgh Pirates,0.5157460174471697,0.48425398255283025,9.138,4.452365214130575,True,3,2,0.4934,0.5380920348943395,9,9,676974,571760,2025,2360,2012,,,,,,,,,,,,,,,,,,,8517.920000000015,,,,,,,,,,,,,,,,,,,,,
778510,2025-03-30,KCR,CLE,Kansas City Royals,Cleveland Guardians,0.5020085690245667,0.4979914309754333,8.0258,4.019743071391503,False,2,6,0.5095,0.4945171380491335,9,9,608379,676440,2025,2360,2012,,,,,,,,,,,,,,,,,,,8517.920000000015,,,,,,,,,,,,,,,,,,,,,
778527,2025-03-30,CWS,LAA,Chicago White Sox,Los Angeles Angels,0.4940862907577937,0.5059137092422064,8.1726,4.194545176774235,False,2,3,0.4556,0.5325725815155874,9,9,663436,686799,2025,2360,2012,6.5,0.6212,0.3788,0.5025706940874036,0.49742930591259643,-115.0,-112.5,consensus,consensus,0.02995036385606109,-0.029950363856061035,,,,0.0,0.0,0.0,,8517.920000000015,0.8415673127214128,0.5733026343970873,0.4266973656029127,-152.5,122.5,consensus,consensus,,,0.05341651812240045,-0.05999929689612271,0.05999929689612271,-0.15010431003938662,0.08290007406035382,,,,0.0,0.0,0.0,
778517,2025-03-30,STL,MIN,St. Louis Cardinals,Minnesota Twins,0.5758486676229686,0.4241513323770314,8.075,4.2215844182012985,True,9,2,0.4521,0.6995973352459371,9,9,669467,641927,2025,2360,2012,,,,,,,,,,,,,,,,,,,8517.920000000015,,,,,,,,,,,,,,,,,,,,,
778516,2025-03-30,TEX,BOS,Texas Rangers,Boston Red Sox,0.5434059411970309,0.4565940588029691,9.2163,4.390024408815969,True,3,2,0.511,0.5758118823940618,9,9,594798,690916,2025,2360,2012,,,,,,,,,,,,,,,,,,,8517.920000000015,,,,,,,,,,,,,,,,,,,,,
