game_id,date,home_team,away_team,home_name,away_name,model_home_win_prob,model_away_win_prob,avg_total_runs,std_total_runs,actual_home_win,actual_home_score,actual_away_score,sim_home_prob,elo_home_prob,home_real_profiles,away_real_profiles,home_starter_id,away_starter_id,year,cumulative_batters,cumulative_pitchers,bankroll,total_line,model_over_prob,model_under_prob,market_over_nv_prob,market_under_nv_prob,best_over_odds,best_under_odds,best_over_book,best_under_book,over_edge,under_edge,totals_bet_side,totals_bet_odds,totals_bet_edge,totals_bet_fraction,totals_bet_stake,totals_bet_profit,totals_bet_won,confidence,market_home_nv_prob,market_away_nv_prob,best_home_odds,best_away_odds,best_home_book,best_away_book,pinnacle_home,pinnacle_away,vig,home_edge,away_edge,home_ev,away_ev,bet_side,bet_odds,bet_edge,bet_fraction,bet_stake,bet_profit,bet_won
746650,2024-04-19,CLE,OAK,Cleveland Guardians,Oakland Athletics,0.617927205481053,0.38207279451894705,8.4643,4.285081739010354,True,10,2,0.5641,0.6717544109621058,9,9,663474,671212,2024,2552,1987,11433.220000000001,8.0,0.4951834614135729,0.504816538586427,0.4891657638136511,0.5108342361863488,-105.0,-115.0,consensus,consensus,0.0018053092799765191,-0.0018053092799765746,,,,0.0,0.0,0.0,,1.0,0.5965276928719893,0.40347230712801074,-164.0,138.0,fanduel,fanduel,,,0.04138018843901192,0.019259561348157317,-0.019259561348157317,-0.008732712718788394,-0.08557366504394892,,,,0.0,0.0,0.0,
747136,2024-04-19,ATL,TEX,Atlanta Braves,Texas Rangers,0.6369380530749679,0.36306194692503213,9.7901,4.565089483241265,True,8,3,0.647,0.6268761061499357,9,9,519242,571760,2024,2552,1987,11433.220000000001,9.5,0.4769,0.5231,0.47639484978540764,0.5236051502145922,100.0,-122.0,fanduel,fanduel,0.00015154506437770054,-0.00015154506437764503,,,,0.0,0.0,0.0,,1.0,0.6464178066311151,0.35358219336888486,-205.0,172.0,fanduel,fanduel,,,0.039778206364513125,-0.008531778200532525,0.008531778200532525,-0.05095005526181612,-0.015049997331184839,,,,0.0,0.0,0.0,
746325,2024-04-19,KCR,BAL,Kansas City Royals,Baltimore Orioles,0.4265696224186737,0.5734303775813263,10.6467,4.784692164601606,True,9,4,0.42210000000000003,0.4310392448373474,9,9,679525,665152,2024,2552,1987,11433.220000000001,9.0,0.6101657458563536,0.3898342541436464,0.5,0.5,-110.0,-110.0,fanduel,fanduel,0.03304972375690607,-0.03304972375690607,,,,0.0,0.0,0.0,,1.0,0.45326664582682086,0.5467333541731791,112.0,-132.0,fanduel,fanduel,,,0.04066363044892651,-0.024027321067332463,0.024027321067332408,-0.09001263150988459,0.003155126180293011,,,,0.0,0.0,0.0,
745922,2024-04-19,MIN,DET,Minnesota Twins,Detroit Tigers,0.5548169343041609,0.4451830656958391,8.7943,4.329063121507932,False,4,5,0.616,0.4936338686083219,9,9,657746,656427,2024,2552,1987,11433.220000000001,7.0,0.6406814079422383,0.35931859205776173,0.5149751839808318,0.4850248160191682,-118.0,-104.0,fanduel,fanduel,0.0377118671884219,-0.037711867188421955,,,,0.0,0.0,0.0,,1.0,0.578989574979952,0.42101042502004804,-152.0,128.0,fanduel,fanduel,,,0.04177109440267324,-0.021755376608211918,0.021755376608211974,-0.07616435533106253,0.00950602771243303,,,,0.0,0.0,0.0,
745189,2024-04-19,STL,MIL,St. Louis Cardinals,Milwaukee Brewers,0.4378534132084413,0.5621465867915587,8.0615,4.160398748918185,False,1,2,0.46430000000000005,0.4114068264168825,9,9,502043,642547,2024,2552,1987,11433.220000000001,7.0,0.5606936416184971,0.4393063583815029,0.5149751839808318,0.4850248160191682,-118.0,-104.0,fanduel,fanduel,0.013715537291299595,-0.013715537291299595,,,,0.0,0.0,0.0,,1.0,0.48017621145374445,0.5198237885462555,100.0,-118.0,fanduel,fanduel,,,0.041284403669724856,-0.03809051842077282,0.03809051842077282,-0.11582861393405675,0.030723041684849017,,,,0.0,0.0,0.0,
745430,2024-04-19,SDP,TOR,San Diego Padres,Toronto Blue Jays,0.5421915420268627,0.4578084579731373,9.0957,4.355725141695697,False,1,5,0.5172,0.5671830840537254,9,9,663362,684320,2024,2552,1987,11433.220000000001,8.5,0.5187,0.4813,0.49133599029630914,0.5086640097036909,-106.0,-114.0,fanduel,fanduel,0.007443384402592235,-0.00744338440259229,,,,0.0,0.0,0.0,,0.9067121964449387,0.49554764024933207,0.5044523597506679,-106.0,-110.0,fanduel,fanduel,,,0.038372630605640445,0.038063335168320056,-0.03806333516832011,0.037017556000342844,-0.10962095307006314,,,,0.0,0.0,0.0,
746160,2024-04-19,LAD,NYM,Los Angeles Dodgers,New York Mets,0.5729732777109888,0.4270267222890112,10.0969,4.801969428265865,False,4,9,0.603,0.5429465554219776,9,9,808967,640455,2024,2552,1987,11433.220000000001,8.5,0.6004,0.3996,0.49133599029630914,0.5086640097036909,-106.0,-114.0,fanduel,fanduel,0.032719202911107303,-0.03271920291110725,,,,0.0,0.0,0.0,,1.0,0.6411483253588516,0.3588516746411484,-200.0,168.0,fanduel,fanduel,,,0.03980099502487566,-0.06135754288307649,0.06135754288307649,-0.13031382628633736,0.12616070296492266,,,,0.0,0.0,0.0,
745352,2024-04-19,SFG,ARI,San Francisco Giants,Arizona Diamondbacks,0.5322126544318504,0.4677873455681496,8.4967,4.256969474872941,False,1,17,0.5348,0.5296253088637008,9,9,605483,656756,2024,2552,1987,11433.220000000001,7.5,0.5414,0.4586,0.47639484978540764,0.5236051502145922,100.0,-122.0,fanduel,fanduel,0.01950154506437768,-0.019501545064377623,,,,0.0,0.0,0.0,,1.0,0.5369611539091952,0.4630388460908048,-126.0,108.0,fanduel,fanduel,,,0.038291354663036126,-0.0042736495296102905,0.0042736495296102905,-0.04454463500169703,-0.02799000910953653,,,,0.0,0.0,0.0,
745760,2024-04-20,NYY,TBR,New York Yankees,Tampa Bay Rays,0.5319409552750056,0.4680590447249944,9.288,4.399779085363265,False,0,2,0.4883,0.5755819105500112,9,9,641482,621107,2024,2552,1987,11743.900000000001,8.5,0.5298,0.4702,0.4891657638136511,0.5108342361863488,-105.0,-115.0,fanduel,fanduel,0.012190270855904684,-0.012190270855904628,,,,0.0,0.0,0.0,,1.0,0.5369611539091952,0.4630388460908048,-126.0,108.0,fanduel,fanduel,,,0.038291354663036126,-0.004518178770770653,0.004518178770770598,-0.04498323506917512,-0.027481388287923014,,,,0.0,0.0,0.0,
745921,2024-04-20,MIN,DET,Minnesota Twins,Detroit Tigers,0.5066368365871007,0.4933631634128993,7.8488,4.102820805250944,True,4,3,0.548,0.46527367317420126,9,9,641927,681857,2024,2552,1987,11743.900000000001,8.5,0.3966,0.6034,0.4891657638136511,0.5108342361863488,-105.0,-115.0,fanduel,fanduel,-0.027769729144095312,0.027769729144095368,,,,0.0,0.0,0.0,,1.0,0.5044523597506678,0.4955476402493322,-110.0,-106.0,fanduel,fanduel,,,0.038372630605640445,0.001966029152789539,-0.0019660291527895946,-0.03320125754794501,-0.04077535956709655,,,,0.0,0.0,0.0,
745190,2024-04-20,STL,MIL,St. Louis Cardinals,Milwaukee Brewers,0.46988781167496935,0.5301121883250306,9.3008,4.49478802169802,False,5,12,0.5511,0.38867562334993866,9,9,571945,669084,2024,2552,1987,11743.900000000001,8.0,0.5798603534802531,0.4201396465197469,0.5,0.5,-110.0,-110.0,consensus,consensus,0.018041319098933806,-0.018041319098933806,,,,0.0,0.0,0.0,,0.7530361150310908,0.593369754159424,0.40663024584057605,-162.0,136.0,fanduel,fanduel,,,0.042049424246344946,-0.08368772602048768,0.08368772602048763,-0.17569943597283144,0.15715041359211046,away,136.0,0.08368772602048763,0.0288879436750203,339.26,461.39,1.0
746893,2024-04-20,CHC,MIA,Chicago Cubs,Miami Marlins,0.6300946899742124,0.36990531002578764,7.7104,3.9741328412623553,False,2,3,0.5835,0.6766893799484246,9,9,665871,666200,2024,2552,1987,11743.900000000001,8.5,0.3789,0.6211,0.5043297540699688,0.4956702459300312,-112.0,-108.0,fanduel,fanduel,-0.03762892622099062,0.03762892622099068,,,,0.0,0.0,0.0,,1.0,0.6564885496183206,0.3435114503816794,-215.0,180.0,fanduel,fanduel,,,0.039682539682539764,-0.023754473679697408,0.023754473679697408,-0.07297100502015674,0.028344587371854968,,,,0.0,0.0,0.0,
744865,2024-04-20,WSN,HOU,Washington Nationals,Houston Astros,0.47176675854661,0.52823324145339,10.298,4.682199910298577,True,5,4,0.40130000000000005,0.5422335170932199,9,9,592866,669854,2024,2552,1987,11743.900000000001,7.5,0.6928,0.3072,0.40847201210287437,0.5915279878971256,130.0,-170.0,fanduel,fanduel,0.08529839636913766,-0.08529839636913772,over,130.0,0.08529839636913766,0.02609075759338993,306.41,398.33,1.0,1.0,0.2247191011235955,0.7752808988764045,320.0,-460.0,fanduel,fanduel,,,0.059523809523809534,0.22234289168071308,-0.22234289168071308,0.8776603697780961,-0.32685807819654955,,,,0.0,0.0,0.0,
746156,2024-04-20,LAD,NYM,Los Angeles Dodgers,New York Mets,0.5310479673309082,0.4689520326690918,11.3219,5.054471326459376,False,4,6,0.5503,0.5117959346618164,9,9,694813,676130,2024,2552,1987,11743.900000000001,8.5,0.6874,0.3126,0.4876847290640395,0.5123152709359606,-108.0,-120.0,fanduel,fanduel,0.05991458128078819,-0.05991458128078819,,,,0.0,0.0,0.0,,1.0,0.6153639249018237,0.3846360750981763,-186.0,146.0,fanduel,fanduel,,,0.056853715390300597,-0.07588436181382396,0.07588436181382396,-0.17047766105823703,0.13288027480352071,away,146.0,0.07588436181382396,0.02275347171293163,267.21,390.13,1.0
745515,2024-04-20,PIT,BOS,Pittsburgh Pirates,Boston Red Sox,0.5294242230531978,0.4705757769468022,9.332,4.513133722813894,False,2,4,0.46390000000000003,0.5949484461063956,9,9,656605,676710,2024,2552,1987,11743.900000000001,6.5,0.7182,0.2818,0.577373211963589,0.4226267880364109,-160.0,122.0,fanduel,fanduel,0.04224803641092323,-0.042248036410923284,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
745354,2024-04-20,SFG,ARI,San Francisco Giants,Arizona Diamondbacks,0.47908618359471444,0.5209138164052856,8.7208,4.253310165036169,True,7,3,0.459,0.4991723671894289,9,9,690986,668678,2024,2552,1987,11743.900000000001,7.5,0.5656,0.4344,0.5108342361863488,0.4891657638136511,-115.0,-105.0,fanduel,fanduel,0.015449751790154731,-0.015449751790154675,,,,0.0,0.0,0.0,,0.9403534078166562,0.5089094796863863,0.49109052031361367,-112.0,-104.0,fanduel,fanduel,,,0.03810580836108013,-0.025239994300915947,0.025239994300915947,-0.08448275980607395,0.012802163282346624,,,,0.0,0.0,0.0,
745590,2024-04-20,PHI,CWS,Philadelphia Phillies,Chicago White Sox,0.7960055976597369,0.20399440234026311,10.0254,4.674008433881993,True,9,5,0.7622,0.8298111953194737,9,9,554430,647336,2024,2552,1987,11743.900000000001,7.5,0.6763,0.3237,0.5149751839808318,0.4850248160191682,-118.0,-104.0,fanduel,fanduel,0.04839744480575048,-0.04839744480575048,,,,0.0,0.0,0.0,,1.0,0.759493670886076,0.240506329113924,-375.0,300.0,fanduel,fanduel,,,0.03947368421052633,0.03286073409629475,-0.03286073409629481,0.0036489129776695606,-0.16941761992948323,,,,0.0,0.0,0.0,
746651,2024-04-20,CLE,OAK,Cleveland Guardians,Oakland Athletics,0.6045994143918969,0.3954005856081031,8.8567,4.364718216563356,True,6,3,0.521,0.6881988287837938,9,9,671106,622072,2024,2552,1987,11743.900000000001,7.5,0.5724,0.4276,0.47639484978540764,0.5236051502145922,100.0,-122.0,fanduel,fanduel,0.028801545064377765,-0.028801545064377654,,,,0.0,0.0,0.0,,1.0,0.6274448928904066,0.3725551071095934,-188.0,158.0,fanduel,fanduel,,,0.040374677002584125,-0.020560930648658715,0.020560930648658715,-0.07030541954455644,0.014239377416290444,,,,0.0,0.0,0.0,
746726,2024-04-20,CIN,LAA,Cincinnati Reds,Los Angeles Angels,0.5371520739084841,0.4628479260915159,11.1821,5.020631393559977,True,7,5,0.4897,0.5846041478169681,9,9,668933,663776,2024,2552,1987,11743.900000000001,9.5,0.5907,0.4093,0.48239204120262363,0.5176079587973764,-101.0,-117.0,consensus,consensus,0.03249238763921286,-0.032492387639212916,,,,0.0,0.0,0.0,,1.0,0.515396797466127,0.484603202533873,-116.0,-102.0,fanduel,fanduel,,,0.041987532086542156,0.01957974879812141,-0.019579748798121355,-0.0038367759217444175,-0.07907119946449181,,,,0.0,0.0,0.0,
746324,2024-04-20,KCR,BAL,Kansas City Royals,Baltimore Orioles,0.45645721893119734,0.5435427810688027,8.1436,4.222863843412429,False,7,9,0.4495,0.46341443786239467,9,9,666142,669203,2024,2552,1987,11743.900000000001,7.5,0.5022,0.4978,0.47639484978540764,0.5236051502145922,100.0,-122.0,fanduel,fanduel,0.007741545064377686,-0.007741545064377631,,,,0.0,0.0,0.0,,1.0,0.4757785467128028,0.5242214532871972,102.0,-120.0,fanduel,fanduel,,,0.04050405040504046,-0.01738919500344488,0.017389195003445046,-0.074053509547097,-0.007047144800489236,,,,0.0,0.0,0.0,
747135,2024-04-20,ATL,TEX,Atlanta Braves,Texas Rangers,0.5902715222707825,0.4097284777292175,9.5893,4.621149803890803,True,5,2,0.5338,0.646743044541565,9,9,450203,543135,2024,2552,1987,11743.900000000001,9.0,0.5065468264536174,0.49345317354638263,0.5149751839808318,0.4850248160191682,-118.0,-104.0,fanduel,fanduel,-0.0025285072581643364,0.0025285072581643364,,,,0.0,0.0,0.0,,1.0,0.5634920634920635,0.4365079365079365,-142.0,120.0,fanduel,fanduel,,,0.04132231404958686,0.024101512900847055,-0.02410151290084711,0.0013918696273545472,-0.09270586806440317,,,,0.0,0.0,0.0,
746570,2024-04-20,COL,SEA,Colorado Rockies,Seattle Mariners,0.39402225041508976,0.6059777495849102,11.1763,5.223984907137463,False,0,7,0.4425,0.3455445008301795,9,9,641712,622491,2024,2552,1987,11743.900000000001,9.5,0.5822,0.4178,0.5108342361863488,0.4891657638136511,-115.0,-105.0,fanduel,fanduel,0.021409729144095335,-0.021409729144095335,,,,0.0,0.0,0.0,,1.0,0.3779812606473595,0.6220187393526405,154.0,-184.0,fanduel,fanduel,,,0.04158811134523677,0.014436890790957224,-0.014436890790957224,-0.0032578953466755323,-0.062210625046097534,,,,0.0,0.0,0.0,
745431,2024-04-20,SDP,TOR,San Diego Padres,Toronto Blue Jays,0.5122926896206806,0.48770731037931936,8.4203,4.2378588827378385,False,2,5,0.4897,0.5348853792413613,9,9,681190,621244,2024,2552,1987,11743.900000000001,7.5,0.5359,0.4641,0.5149751839808318,0.4850248160191682,-118.0,-104.0,fanduel,fanduel,0.005874225967654412,-0.005874225967654412,,,,0.0,0.0,0.0,,0.9357670436661276,0.48017621145374445,0.5198237885462555,100.0,-118.0,fanduel,fanduel,,,0.041284403669724856,0.02704818764451744,-0.02704818764451744,0.014448798196523782,-0.08961795765611097,,,,0.0,0.0,0.0,
744866,2024-04-21,WSN,HOU,Washington Nationals,Houston Astros,0.5369283664301667,0.4630716335698333,9.1677,4.516389787208363,True,6,0,0.5056,0.5682567328603335,9,9,680730,686613,2024,2552,1988,12993.750000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745514,2024-04-21,PIT,BOS,Pittsburgh Pirates,Boston Red Sox,0.5394266526359246,0.4605733473640754,9.4483,4.575011159549231,False,1,6,0.5173,0.5615533052718492,9,9,527048,670174,2024,2552,1988,12993.750000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745588,2024-04-21,PHI,CWS,Philadelphia Phillies,Chicago White Sox,0.7700870588952256,0.22991294110477445,8.8404,4.407916496486747,True,8,2,0.7049,0.835274117790451,9,9,605400,680897,2024,2552,1988,12993.750000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745759,2024-04-21,NYY,TBR,New York Yankees,Tampa Bay Rays,0.5662632677550654,0.4337367322449346,8.9605,4.377275379731095,True,5,4,0.5896,0.5429265355101307,9,9,661563,650644,2024,2552,1988,12993.750000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746727,2024-04-21,CIN,LAA,Cincinnati Reds,Los Angeles Angels,0.5288638769750263,0.47113612302497365,10.6586,4.917199003497824,True,3,0,0.4501,0.6076277539500526,9,9,593423,667755,2024,2552,1988,12993.750000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746652,2024-04-21,CLE,OAK,Cleveland Guardians,Oakland Athletics,0.6548964179426373,0.3451035820573627,8.2228,4.22262479507711,True,6,2,0.6064,0.7033928358852746,9,9,676440,548389,2024,2552,1988,12993.750000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746316,2024-04-21,KCR,BAL,Kansas City Royals,Baltimore Orioles,0.5028045579612855,0.49719544203871446,9.2245,4.419083587125277,False,0,5,0.5686,0.4370091159225711,9,9,607625,608344,2024,2552,1988,12993.750000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745920,2024-04-21,MIN,DET,Minnesota Twins,Detroit Tigers,0.5187495410038869,0.4812504589961131,9.164,4.425189713447323,False,1,6,0.5415,0.4959990820077739,9,9,686973,663554,2024,2552,1988,12993.750000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745192,2024-04-21,STL,MIL,St. Louis Cardinals,Milwaukee Brewers,0.45646723275953593,0.5435327672404641,8.2962,4.2597729470008145,False,0,2,0.5453,0.36763446551907186,9,9,543243,607067,2024,2552,1988,12993.750000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746894,2024-04-21,CHC,MIA,Chicago Cubs,Miami Marlins,0.5572540290946109,0.44274597090538914,8.7079,4.28186613405884,False,3,6,0.4728,0.6417080581892217,9,9,543294,665795,2024,2552,1988,12993.750000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746568,2024-04-21,COL,SEA,Colorado Rockies,Seattle Mariners,0.36673959235158893,0.6332604076484111,11.2273,5.202944811354431,True,2,1,0.4057,0.3277791847031778,9,9,615698,669923,2024,2552,1988,12993.750000000002,11.0,0.4691560213997161,0.5308439786002839,0.5,0.5,-110.0,-110.0,fanduel,fanduel,-0.00925319358008514,0.00925319358008514,,,,0.0,0.0,0.0,,1.0,0.4297407912687586,0.5702592087312415,120.0,-152.0,fanduel,fanduel,,,0.057720057720057616,-0.05670107902545268,0.05670107902545263,-0.17931263306472695,0.03943416128083499,,,,0.0,0.0,0.0,
745353,2024-04-21,SFG,ARI,San Francisco Giants,Arizona Diamondbacks,0.5397865412685912,0.46021345873140884,8.7371,4.316570813736292,False,3,5,0.5516,0.5279730825371822,9,9,663855,677944,2024,2552,1988,12993.750000000002,7.5,0.5634,0.4366,0.45180722891566266,0.5481927710843374,108.0,-140.0,fanduel,fanduel,0.021584027706008757,-0.021584027706008757,,,,0.0,0.0,0.0,,0.6447259828833785,0.3621495327102804,0.6378504672897196,160.0,-210.0,fanduel,fanduel,,,0.06203473945409432,0.10307447544529802,-0.10307447544529802,0.20958242120450388,-0.21056877394394902,home,160.0,0.10307447544529802,0.03274725331320373,425.51,-425.51,0.0
746154,2024-04-21,LAD,NYM,Los Angeles Dodgers,New York Mets,0.6132720627870797,0.3867279372129203,10.3814,4.8991768737207275,True,10,0,0.7442,0.4823441255741594,9,9,607192,605288,2024,2552,1988,12993.750000000002,11.5,0.3646,0.6354,0.5164392569455861,0.483560743054414,-122.0,-106.0,fanduel,fanduel,-0.04555177708367586,0.04555177708367575,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
745434,2024-04-21,SDP,TOR,San Diego Padres,Toronto Blue Jays,0.4776257895442324,0.5223742104557676,8.7601,4.34844201870049,True,6,3,0.4511,0.5041515790884649,9,9,605397,605135,2024,2552,1988,12993.750000000002,8.5,0.4844,0.5156,0.5306122448979592,0.4693877551020409,-130.0,100.0,fanduel,fanduel,-0.013863673469387772,0.013863673469387716,,,,0.0,0.0,0.0,,1.0,0.48542880932556204,0.5145711906744379,-106.0,-120.0,fanduel,fanduel,,,0.06001765225066191,-0.0070227178031966875,0.007022717803196743,-0.07026740704144091,-0.04374450112433642,,,,0.0,0.0,0.0,
747133,2024-04-21,ATL,TEX,Atlanta Braves,Texas Rangers,0.6195987024952938,0.3804012975047062,9.7125,4.597721582479739,False,4,6,0.5741,0.6650974049905877,9,9,670241,547179,2024,2552,1988,12993.750000000002,10.0,0.42795513373597927,0.5720448662640207,0.48481627695110846,0.5151837230488916,-103.0,-117.0,consensus,consensus,-0.01705834296453873,0.017058342964538786,,,,0.0,0.0,0.0,,1.0,0.593369754159424,0.40663024584057605,-162.0,136.0,fanduel,fanduel,,,0.042049424246344946,0.023606053502282842,-0.023606053502282898,-0.00217492834958527,-0.09606290608162804,,,,0.0,0.0,0.0,
745757,2024-04-22,NYY,OAK,New York Yankees,Oakland Athletics,0.6431681104581319,0.35683188954186806,9.9226,4.557149244867892,False,0,2,0.5658,0.7205362209162638,9,9,607074,676664,2024,2552,1988,12568.240000000002,8.0,0.6333839808986326,0.3666160191013675,0.5108342361863488,0.4891657638136511,-115.0,-105.0,consensus,consensus,0.03676492341368509,-0.03676492341368509,,,,0.0,0.0,0.0,,1.0,0.6613039796782388,0.33869602032176116,-220.0,184.0,fanduel,fanduel,,,0.039612676056338,-0.01632228229809618,0.016322282298096236,-0.061844803810701565,0.008251979440395019,,,,0.0,0.0,0.0,
746723,2024-04-22,CIN,PHI,Cincinnati Reds,Philadelphia Phillies,0.4563320781842558,0.5436679218157442,9.8576,4.707347686330381,False,0,7,0.4854,0.4272641563685116,9,9,668881,624133,2024,2552,1988,12568.240000000002,8.0,0.624593716143012,0.3754062838569881,0.4891657638136511,0.5108342361863488,-105.0,-115.0,fanduel,fanduel,0.04062838569880828,-0.04062838569880822,,,,0.0,0.0,0.0,,1.0,0.4910905203136137,0.5089094796863862,-104.0,-112.0,fanduel,fanduel,,,0.03810580836108013,-0.03128259791642213,0.03128259791642218,-0.09806907529781644,0.022506432605315874,,,,0.0,0.0,0.0,
745519,2024-04-22,PIT,MIL,Pittsburgh Pirates,Milwaukee Brewers,0.4616423684078371,0.5383576315921629,8.2089,4.2127023144295395,True,4,2,0.5313,0.3919847368156742,9,9,683003,605452,2024,2552,1988,12568.240000000002,7.5,0.5107,0.4893,0.48071979434447304,0.519280205655527,-102.0,-120.0,fanduel,fanduel,0.00703212895830041,-0.00703212895830041,,,,0.0,0.0,0.0,,0.7818635445777851,0.5707105961189446,0.4292894038810554,-146.0,124.0,fanduel,fanduel,,,0.039924506387921,-0.07674882400712113,0.07674882400712113,-0.1677082469896673,0.1335256304695156,away,124.0,0.07674882400712113,0.02692049001401524,338.34,-338.34,0.0
745107,2024-04-22,TBR,DET,Tampa Bay Rays,Detroit Tigers,0.5037572880957433,0.49624271190425673,7.4539,3.8380821760353174,False,1,7,0.4484,0.5591145761914864,9,9,641793,669373,2024,2552,1988,12568.240000000002,7.5,0.4412,0.5588,0.4891657638136511,0.5108342361863488,-105.0,-115.0,fanduel,fanduel,-0.014389729144095365,0.014389729144095309,,,,0.0,0.0,0.0,,1.0,0.5,0.5,-108.0,-108.0,fanduel,fanduel,,,0.03846153846153855,0.0033815592861689003,-0.003381559286168956,-0.030524404337748723,-0.0435496697363254,,,,0.0,0.0,0.0,
747134,2024-04-22,ATL,MIA,Atlanta Braves,Miami Marlins,0.7025756208356229,0.29742437916437714,9.8384,4.594070682956456,True,3,0,0.7133,0.6918512416712457,9,9,693821,677960,2024,2552,1988,12568.240000000002,9.5,0.4817,0.5183,0.4891657638136511,0.5108342361863488,-105.0,-115.0,fanduel,fanduel,-0.002239729144095315,0.002239729144095315,,,,0.0,0.0,0.0,,1.0,0.6464178066311151,0.35358219336888486,-205.0,172.0,fanduel,fanduel,,,0.039778206364513125,0.050542032784057,-0.050542032784056945,0.03694024888598779,-0.17573076320926817,,,,0.0,0.0,0.0,
746319,2024-04-22,KCR,TOR,Kansas City Royals,Toronto Blue Jays,0.4994091761452572,0.5005908238547427,10.1602,4.654238494104057,False,3,5,0.5079,0.4909183522905144,9,9,663903,579328,2024,2552,1988,12568.240000000002,9.0,0.569166020600288,0.430833979399712,0.5108342361863488,0.4891657638136511,-115.0,-105.0,fanduel,fanduel,0.017499535324181692,-0.017499535324181748,,,,0.0,0.0,0.0,,1.0,0.48017621145374445,0.5198237885462555,100.0,-118.0,fanduel,fanduel,,,0.041284403669724856,0.017309668222361463,-0.017309668222361574,-0.005028240647788174,-0.07162645567280607,,,,0.0,0.0,0.0,
745916,2024-04-22,MIN,CWS,Minnesota Twins,Chicago White Sox,0.6565064758708223,0.34349352412917766,8.6317,4.323592847389772,True,7,0,0.5835,0.7295129517416447,9,9,663978,686563,2024,2552,1988,12568.240000000002,8.5,0.4739,0.5261,0.4891657638136511,0.5108342361863488,-105.0,-115.0,fanduel,fanduel,-0.004579729144095324,0.004579729144095324,,,,0.0,0.0,0.0,,1.0,0.6515287769784173,0.34847122302158273,-210.0,176.0,fanduel,fanduel,,,0.03973819541841972,0.004479929003164518,-0.004479929003164573,-0.03160619593195063,-0.05058402850916588,,,,0.0,0.0,0.0,
745191,2024-04-22,STL,ARI,St. Louis Cardinals,Arizona Diamondbacks,0.5474299794442726,0.45257002055572737,10.3688,4.678887320720601,True,5,3,0.5956,0.4992599588885452,9,9,458681,694297,2024,2552,1988,12568.240000000002,8.5,0.6235,0.3765,0.519280205655527,0.48071979434447304,-120.0,-102.0,fanduel,fanduel,0.0312659383033419,-0.0312659383033419,,,,0.0,0.0,0.0,,1.0,0.5089094796863863,0.49109052031361367,-112.0,-104.0,fanduel,fanduel,,,0.03810580836108013,0.03466844978209771,-0.034668449782097654,0.028915366493916184,-0.1047105539574108,,,,0.0,0.0,0.0,
746565,2024-04-22,COL,SDP,Colorado Rockies,San Diego Padres,0.37606794620896145,0.6239320537910386,12.1135,5.334549442080371,False,1,3,0.43460000000000004,0.31753589241792285,9,9,596295,656302,2024,2552,1988,12568.240000000002,10.5,0.584,0.416,0.5108342361863488,0.4891657638136511,-115.0,-105.0,fanduel,fanduel,0.02194972914409532,-0.02194972914409532,,,,0.0,0.0,0.0,,1.0,0.390291151501339,0.609708848498661,146.0,-174.0,fanduel,fanduel,,,0.04154056139101536,-0.012800884763139786,0.012800884763139786,-0.07137394382403006,-0.019726052219922907,,,,0.0,0.0,0.0,
746242,2024-04-22,LAA,BAL,Los Angeles Angels,Baltimore Orioles,0.42317775463545737,0.5768222453645426,8.1957,4.149337478441589,False,2,4,0.5238,0.32255550927091464,9,9,672282,544150,2024,2552,1988,12568.240000000002,8.5,0.4289,0.5711,0.5108342361863488,0.4891657638136511,-115.0,-105.0,fanduel,fanduel,-0.0208036476582662,0.0208036476582662,,,,0.0,0.0,0.0,,0.8463555092709147,0.5,0.5,-108.0,-108.0,fanduel,fanduel,,,0.03846153846153855,-0.05851703753895837,0.05851703753895843,-0.14973651674169752,0.07566244266762367,,,,0.0,0.0,0.0,
745351,2024-04-22,SFG,NYM,San Francisco Giants,New York Mets,0.4945239734504627,0.5054760265495373,8.7328,4.306832265134085,True,5,2,0.5786,0.41044794690092534,9,9,676775,500779,2024,2552,1988,12568.240000000002,8.0,0.5236023493582771,0.47639765064172285,0.5108342361863488,0.4891657638136511,-115.0,-105.0,consensus,consensus,0.003670530004028616,-0.003670530004028616,,,,0.0,0.0,0.0,,0.9582543519686714,0.515396797466127,0.484603202533873,-116.0,-102.0,fanduel,fanduel,,,0.041987532086542156,-0.018001327005797874,0.018001327005797818,-0.07381533086697334,-0.0046459316959459596,,,,0.0,0.0,0.0,
